Bacteria,Country,Resistance,Tested_isolates,PeriodFrom,PeriodTill,Antibiotics,lat,long
Staphylococcus Aureus,Denmark,1.7,1685,2013,2013,Methicillin,55.72,12.57
Staphylococcus Aureus,Finland,1.7,1555,2013,2013,Methicillin,64,26
Staphylococcus Aureus,Estonia,3.5,170,2013,2013,Methicillin,59,26
Staphylococcus Aureus,Iceland,0,69,2013,2013,Methicillin,65,-18
Staphylococcus Aureus,Austria,9.2,2534,2013,2013,Methicillin,48.2,16.35
Staphylococcus Aureus,Lithuania,9.7,267,2013,2013,Methicillin,55,24
Staphylococcus Aureus,Latvia,7,172,2013,2013,Methicillin,57,25
Staphylococcus Aureus,United Kingdom,13.7,2117,2013,2013,Methicillin,51.5,-0.1167
Staphylococcus Aureus,Germany,12.7,3070,2013,2013,Methicillin,52.5167,13.3833
Staphylococcus Aureus,Luxembourg,8.9,135,2013,2013,Methicillin,49.6117,6.13
Staphylococcus Aureus,Czech Republic,13.2,1707,2013,2013,Methicillin,49.75,15.75
Staphylococcus Aureus,Slovenia,9,465,2013,2013,Methicillin,46.05,14.5
Staphylococcus Aureus,Belgium,16.9,1612,2013,2013,Methicillin,50.85,4.35
Staphylococcus Aureus,France,17,5431,2013,2013,Methicillin,47,2
Staphylococcus Aureus,Ireland,19.9,1069,2013,2013,Methicillin,53,-8
Staphylococcus Aureus,Bulgaria,19.2,214,2013,2013,Methicillin,42.75,25.5
Staphylococcus Aureus,Croatia,24,520,2013,2013,Methicillin,45.8,16
Staphylococcus Aureus,Spain,22.6,1777,2013,2013,Methicillin,40.4333,-3.7
Staphylococcus Aureus,Hungary,24,1200,2013,2013,Methicillin,47.4333,19.25
Staphylococcus Aureus,Slovakia,27,552,2013,2013,Methicillin,48.15,17.1167
Staphylococcus Aureus,Italy,35.8,2394,2013,2013,Methicillin,41.9,12.4833
Staphylococcus Aureus,Cyprus,32.5,157,2013,2013,Methicillin,35,33
Staphylococcus Aureus,Greece,40.3,757,2013,2013,Methicillin,39,22
Staphylococcus Aureus,Malta,51.8,114,2013,2013,Methicillin,35.8833,14.5
Staphylococcus Aureus,Portugal,46.8,2390,2013,2013,Methicillin,38.7,-9.1833
Staphylococcus Aureus,Romania,64.5,383,2013,2013,Methicillin,44.4167,26.1
Staphylococcus Aureus,Poland,16,743,2013,2013,Methicillin,52.2167,21.0333
Staphylococcus Aureus,Belarus,35,34,2012,2012,Methicillin,53.9167,27.55
Klebsiella Pneumoniae,Benin ,41,54,2012,2012,Cephalosporins,6.4972,2.605
Klebsiella Pneumoniae,Botswana,62.2,37,2012,2012,Cephalosporins,-24.6583,25.9083
Klebsiella Pneumoniae,Botswana,78.6,14,2012,2012,Cephalosporins,-24.6583,25.9083
Klebsiella Pneumoniae,Burkina Faso,55.2,116,2008,2009,Cephalosporins,12.3333,-1.6667
Klebsiella Pneumoniae,Burundi,12,50,2012,2012,Cephalosporins,-3.5,30
Klebsiella Pneumoniae,Central African Republic,65,43,2012,2012,Cephalosporins,4.3667,18.5833
Klebsiella Pneumoniae,Republic of the Congo,67.4,43,2012,2012,Cephalosporins,-4.2678,15.2919
Klebsiella Pneumoniae,Ethiopia,14,48,2011,2012,Cephalosporins,9.0167,38.75
Klebsiella Pneumoniae,Ethiopia,20,48,2011,2012,Cephalosporins,9.0167,38.75
Klebsiella Pneumoniae,Ghana,32.1,53,2013,2013,Cephalosporins,5.55,-0.2
Klebsiella Pneumoniae,Ghana,34.7,44,2013,2013,Cephalosporins,5.55,-0.2
Klebsiella Pneumoniae,Guinea,25,4,2013,2013,Cephalosporins,9.5167,-13.7
Klebsiella Pneumoniae,Guinea-Bissau,55,17,2013,2013,Cephalosporins,11.85,-15.5667
Klebsiella Pneumoniae,Guinea-Bissau,100,17,2013,2013,Cephalosporins,11.85,-15.5667
Klebsiella Pneumoniae,Lesotho,10,39,2011,2011,Cephalosporins,-29.4667,27.9333
Klebsiella Pneumoniae,Mauritius,54.8,104,2012,2012,Cephalosporins,-20.2,57.5
Klebsiella Pneumoniae,Namibia,8,996,2012,2012,Cephalosporins,-22.57,17.0861
Klebsiella Pneumoniae,Nigeria,51.6,62,2007,2007,Cephalosporins,8,10
Klebsiella Pneumoniae,Nigeria,45.2,62,2007,2007,Cephalosporins,8,10
Klebsiella Pneumoniae,Nigeria,69.3,62,2007,2007,Cephalosporins,8,10
Klebsiella Pneumoniae,Nigeria,51,81,2007,2010,Cephalosporins,8,10
Klebsiella Pneumoniae,Nigeria,39,81,2007,2010,Cephalosporins,8,10
Klebsiella Pneumoniae,Nigeria,17,70,2003,2007,Cephalosporins,8,10
Klebsiella Pneumoniae,Nigeria,9,60,2009,2010,Cephalosporins,8,10
Klebsiella Pneumoniae,South Africa,77,923,2012,2013,Cephalosporins,-30,25
Klebsiella Pneumoniae,Uganda,50,4,2012,2012,Cephalosporins,1.0667,31.8833
Klebsiella Pneumoniae,Tanzania ,8,10,2009,2010,Cephalosporins,-6.307,34.854
Klebsiella Pneumoniae,Zambia ,50,36,2012,2012,Cephalosporins,-15.4167,28.2833
Klebsiella Pneumoniae,Argentina,65,1622,2010,2010,Cephalosporins,-34.6,-58.3833
Klebsiella Pneumoniae,Bolivia,49,1176,2010,2013,Cephalosporins,-16.712,-64.666
Klebsiella Pneumoniae,Brazil,55.6,81,2004,2006,Cephalosporins,-15.7833,-47.8667
Klebsiella Pneumoniae,Canada,4,226,2011,2011,Cephalosporins,45.4,-75.6667
Klebsiella Pneumoniae,Colombia,30,4561,2010,2013,Cephalosporins,4.5833,-74.0667
Klebsiella Pneumoniae,Colombia,32,4561,2010,2013,Cephalosporins,4.5833,-74.0667
Klebsiella Pneumoniae,Cuba,8,39,2009,2009,Cephalosporins,23.1333,-82.3833
Klebsiella Pneumoniae,Cuba,9,39,2009,2009,Cephalosporins,23.1333,-82.3833
Klebsiella Pneumoniae,Dominican Republic,40,2021,2009,2009,Cephalosporins,19,-70.6667
Klebsiella Pneumoniae,Ecuador,60,933,2010,2013,Cephalosporins,-0.15,-78.35
Klebsiella Pneumoniae,Ecuador,62,933,2010,2013,Cephalosporins,-0.15,-78.35
Klebsiella Pneumoniae,El Salvador,67,490,2010,2010,Cephalosporins,13.6667,-89.1667
Klebsiella Pneumoniae,El Salvador,71,490,2010,2010,Cephalosporins,13.6667,-89.1667
Klebsiella Pneumoniae,Guatemala,30,2884,2010,2010,Cephalosporins,14.6133,-90.5353
Klebsiella Pneumoniae,Guatemala,31,2884,2010,2010,Cephalosporins,14.6133,-90.5353
Klebsiella Pneumoniae,Honduras,60,920,2010,2010,Cephalosporins,14.1,-87.2167
Klebsiella Pneumoniae,Honduras,70,920,2010,2010,Cephalosporins,14.1,-87.2167
Klebsiella Pneumoniae,Mexico,37,150,2006,2009,Cephalosporins,19,-99.1333
Klebsiella Pneumoniae,Mexico,38,150,2006,2009,Cephalosporins,19,-99.1333
Klebsiella Pneumoniae,Nicaragua,66,234,2010,2010,Cephalosporins,13,-85
Klebsiella Pneumoniae,Panama,14,2260,2010,2010,Cephalosporins,8.9833,-79.5167
Klebsiella Pneumoniae,Panama,26,2260,2010,2010,Cephalosporins,8.9833,-79.5167
Klebsiella Pneumoniae,Panama,19,1205,2011,2012,Cephalosporins,8.9833,-79.5167
Klebsiella Pneumoniae,Paraguay,61,341,2010,2013,Cephalosporins,-25.266,-57.6667
Klebsiella Pneumoniae,Peru,71,498,2010,2013,Cephalosporins,-12.0433,-77.0283
Klebsiella Pneumoniae,Peru,75,930,2012,2013,Cephalosporins,-12.0433,-77.0283
Klebsiella Pneumoniae,Trinidad and Tobago,15.2,402,2004,2007,Cephalosporins,10.6667,-61.5167
Klebsiella Pneumoniae,United States,23,16597,2009,2010,Cephalosporins,38.8833,-77.0167
Klebsiella Pneumoniae,Uruguay,49,108,2010,2013,Cephalosporins,-34.8833,-56.1667
Klebsiella Pneumoniae,Uruguay,58,274,2010,2013,Cephalosporins,-34.8833,-56.1667
Klebsiella Pneumoniae,Venezuela,22,1069,2010,2013,Cephalosporins,10.5,-66.9667
Klebsiella Pneumoniae,Venezuela,36,1069,2010,2010,Cephalosporins,10.5,-66.9667
Klebsiella Pneumoniae,International,37.7,151,2008,2008,Cephalosporins,,
Klebsiella Pneumoniae,Bahrain,50,1166,2012,2012,Cephalosporins,26.0275,50.55
Klebsiella Pneumoniae,Egypt,72.2,594,2002,2010,Cephalosporins,26,30
Klebsiella Pneumoniae,Egypt,82.5,594,2002,2010,Cephalosporins,26,30
Klebsiella Pneumoniae,Iran,48,110,2012,2012,Cephalosporins,32,53
Klebsiella Pneumoniae,Iraq,17,30,2013,2013,Cephalosporins,33.3333,44.4333
Klebsiella Pneumoniae,Iraq,43,30,2013,2013,Cephalosporins,33.3333,44.4333
Klebsiella Pneumoniae,Iraq,50,30,2013,2013,Cephalosporins,33.3333,44.4333
Klebsiella Pneumoniae,Kuwait,20,353,2005,2007,Cephalosporins,29.3697,47.9783
Klebsiella Pneumoniae,Kuwait,33,217,2005,2007,Cephalosporins,29.3697,47.9783
Klebsiella Pneumoniae,Lebanon,29,947,2010,2011,Cephalosporins,33.9,35.5333
Klebsiella Pneumoniae,Lebanon,21,947,2010,2011,Cephalosporins,33.9,35.5333
Klebsiella Pneumoniae,Morocco,93,10,2013,2013,Cephalosporins,32,-6
Klebsiella Pneumoniae,Morocco,69.5,39,2004,2008,Cephalosporins,32,-6
Klebsiella Pneumoniae,Morocco,75,39,2004,2008,Cephalosporins,32,-6
Klebsiella Pneumoniae,Morocco,20,40,2001,2005,Cephalosporins,32,-6
Klebsiella Pneumoniae,Morocco,5.6,36,2004,2009,Cephalosporins,32,-6
Klebsiella Pneumoniae,Oman,22,425,2012,2012,Cephalosporins,23.6,58.55
Klebsiella Pneumoniae,Pakistan,47.2,72,2007,2008,Cephalosporins,33.6667,73.1667
Klebsiella Pneumoniae,Pakistan,59.7,72,2007,2008,Cephalosporins,33.6667,73.1667
Klebsiella Pneumoniae,Pakistan,62.5,72,2007,2008,Cephalosporins,33.6667,73.1667
Klebsiella Pneumoniae,Pakistan,20.9,77,2004,2006,Cephalosporins,33.6667,73.1667
Klebsiella Pneumoniae,Pakistan,28.6,77,2004,2006,Cephalosporins,33.6667,73.1667
Klebsiella Pneumoniae,Pakistan,71.4,56,2004,2006,Cephalosporins,33.6667,73.1667
Klebsiella Pneumoniae,Pakistan,31.2,15914,2002,2007,Cephalosporins,33.6667,73.1667
Klebsiella Pneumoniae,Saudi Arabia,19.9,9126,2007,2011,Cephalosporins,24,45
Klebsiella Pneumoniae,Saudi Arabia,13.7,225,2004,2005,Cephalosporins,24,45
Klebsiella Pneumoniae,Saudi Arabia,3.1,955,2004,2005,Cephalosporins,24,45
Klebsiella Pneumoniae,Saudi Arabia,58,96,2009,2009,Cephalosporins,24,45
Klebsiella Pneumoniae,Saudi Arabia,59,96,2009,2009,Cephalosporins,24,45
Klebsiella Pneumoniae,Tunisia,46,4776,1999,2005,Cephalosporins,34,9
Klebsiella Pneumoniae,United Arab Emirates,17.4,3075,2012,2012,Cephalosporins,24.4667,54.3667
Klebsiella Pneumoniae,United Arab Emirates,42,45,2005,2006,Cephalosporins,24.4667,54.3667
Klebsiella Pneumoniae,International network,16.6,213,2012,2012,Cephalosporins,,
Klebsiella Pneumoniae,International network,20.2,213,2012,2012,Cephalosporins,,
Klebsiella Pneumoniae,International network,29.5,88,2012,2012,Cephalosporins,,
Klebsiella Pneumoniae,International network,36.4,88,2012,2012,Cephalosporins,,
Klebsiella Pneumoniae,Austria,13.3,795,2011,2011,Cephalosporins,48.2,16.35
Klebsiella Pneumoniae,Belgium,13.6,668,2011,2011,Cephalosporins,50.85,4.35
Klebsiella Pneumoniae,Bosnia and Herzegovina,4.1,1553,2001,2003,Cephalosporins,44,18
Klebsiella Pneumoniae,Bulgaria,81,121,2011,2011,Cephalosporins,42.75,25.5
Klebsiella Pneumoniae,Croatia,34,5021,2012,2012,Cephalosporins,45.8,16
Klebsiella Pneumoniae,Cyprus,41,83,2011,2011,Cephalosporins,35,33
Klebsiella Pneumoniae,Czech Republic,48.3,1287,2011,2011,Cephalosporins,49.75,15.75
Klebsiella Pneumoniae,Denmark,11.1,637,2011,2011,Cephalosporins,55.72,12.57
Klebsiella Pneumoniae,Estonia,39.5,43,2011,2011,Cephalosporins,59,26
Klebsiella Pneumoniae,Finland,3.4,319,2011,2011,Cephalosporins,64,26
Klebsiella Pneumoniae,France,25.3,1654,2011,2011,Cephalosporins,47,2
Klebsiella Pneumoniae,Georgia,85.7,7,2012,2012,Cephalosporins,41.7167,44.7833
Klebsiella Pneumoniae,Germany,"12,5",519,2011,2011,Cephalosporins,52.5167,13.3833
Klebsiella Pneumoniae,Greece,75.8,1665,2011,2011,Cephalosporins,39,22
Klebsiella Pneumoniae,Hungary,"53,1",431,2011,2011,Cephalosporins,47.4333,19.25
Klebsiella Pneumoniae,Iceland,7.7,26,2011,2011,Cephalosporins,65,-18
Klebsiella Pneumoniae,Ireland,7.6,304,2011,2011,Cephalosporins,53,-8
Klebsiella Pneumoniae,Italy,45.9,627,2011,2011,Cephalosporins,41.9,12.4833
Klebsiella Pneumoniae,Latvia,38.5,65,2011,2011,Cephalosporins,57,25
Klebsiella Pneumoniae,Lithuania,60.6,137,2011,2011,Cephalosporins,55,24
Klebsiella Pneumoniae,Luxembourg,35.4,48,2011,2011,Cephalosporins,49.6117,6.13
Klebsiella Pneumoniae,Malta,13.5,52,2011,2011,Cephalosporins,35.8833,14.5
Klebsiella Pneumoniae,Netherlands,8.1,720,2011,2011,Cephalosporins,52.3167,5.55
Klebsiella Pneumoniae,Norway,2.9,421,2011,2011,Cephalosporins,61,8
Klebsiella Pneumoniae,Poland,59.7,278,2011,2011,Cephalosporins,52.2167,21.0333
Klebsiella Pneumoniae,Portugal,35.4,616,2011,2011,Cephalosporins,38.7,-9.1833
Klebsiella Pneumoniae,Moldova,30.7,2489,2012,2012,Cephalosporins,47,28.9167
Klebsiella Pneumoniae,Romania,44,25,2011,2011,Cephalosporins,44.4167,26.1
Klebsiella Pneumoniae,Russian federation,87.8,287,2011,2013,Cephalosporins,60,90
Klebsiella Pneumoniae,Russian federation,90.2,287,2011,2013,Cephalosporins,60,90
Klebsiella Pneumoniae,Russian federation,35.2,91,2010,2013,Cephalosporins,60,90
Klebsiella Pneumoniae,Russian federation,38.5,91,2010,2011,Cephalosporins,60,90
Klebsiella Pneumoniae,Serbia,88,304,2013,2013,Cephalosporins,44.8,20.4667
Klebsiella Pneumoniae,Serbia,82.1,100,2012,2013,Cephalosporins,44.8,20.4667
Klebsiella Pneumoniae,Slovakia,68,463,2011,2011,Cephalosporins,48.15,17.1167
Klebsiella Pneumoniae,Slovenia,30.2,232,2011,2011,Cephalosporins,46.05,14.5
Klebsiella Pneumoniae,Spain,13.4,1145,2011,2011,Cephalosporins,40.4333,-3.7
Klebsiella Pneumoniae,Sweden,2.3,736,2011,2011,Cephalosporins,59.35,18.0667
Klebsiella Pneumoniae,Switzerland,6.8,10951,2012,2012,Cephalosporins,46.8333,8.3333
Klebsiella Pneumoniae,Switzerland,7,707,2013,2013,Cephalosporins,46.8333,8.3333
Klebsiella Pneumoniae,Macedonia,89,35,2013,2013,Cephalosporins,41.6,21.7
Klebsiella Pneumoniae,Macedonia,91,22,2013,2013,Cephalosporins,41.6,21.7
Klebsiella Pneumoniae,Turkey,52.4,794,2011,2011,Cephalosporins,39.9167,32.8333
Klebsiella Pneumoniae,Turkey,59,1168,2013,2013,Cephalosporins,39.9167,32.8333
Klebsiella Pneumoniae,United Kingdom,5.3,935,2011,2011,Cephalosporins,51.5,-0.1167
Klebsiella Pneumoniae,International,21.4,318,2008,2008,Cephalosporins,,
Klebsiella Pneumoniae,International,23,318,2008,2008,Cephalosporins,,
Klebsiella Pneumoniae,Bangladesh,97.8,45,2007,2010,Cephalosporins,23.7,90.35
Klebsiella Pneumoniae,Bangladesh,82.2,45,2007,2010,Cephalosporins,23.7,90.35
Klebsiella Pneumoniae,Bhutan,33.3,36,2011,2012,Cephalosporins,27.417,90.435
Klebsiella Pneumoniae,Bhutan,50.8,120,2011,2012,Cephalosporins,27.417,90.435
Klebsiella Pneumoniae,India,100,62,2006,2008,Cephalosporins,21,78
Klebsiella Pneumoniae,India,44.9,58,2012,2012,Cephalosporins,21,78
Klebsiella Pneumoniae,India,20,80,2005,2005,Cephalosporins,21,78
Klebsiella Pneumoniae,India,15.9,176,2006,2006,Cephalosporins,21,78
Klebsiella Pneumoniae,India,12.5,144,2005,2007,Cephalosporins,21,78
Klebsiella Pneumoniae,India,5,239,2011,2011,Cephalosporins,21,78
Klebsiella Pneumoniae,India,58,173,1994,2003,Cephalosporins,21,78
Klebsiella Pneumoniae,India,77,173,1994,2003,Cephalosporins,21,78
Klebsiella Pneumoniae,India,100,173,1994,2003,Cephalosporins,21,78
Klebsiella Pneumoniae,India ,76.5,125,2011,2012,Cephalosporins,21,78
Klebsiella Pneumoniae,India ,84.1,125,2011,2012,Cephalosporins,21,78
Klebsiella Pneumoniae,India ,35,689,2009,2009,Cephalosporins,21,78
Klebsiella Pneumoniae,India,60.3,73,2008,2008,Cephalosporins,21,78
Klebsiella Pneumoniae,India,91.4,104,2004,2009,Cephalosporins,21,78
Klebsiella Pneumoniae,India,23.7,65,2002,2002,Cephalosporins,21,78
Klebsiella Pneumoniae,India,47.8,90,2008,2008,Cephalosporins,21,78
Klebsiella Pneumoniae,India,75.8,99,2010,2010,Cephalosporins,21,78
Klebsiella Pneumoniae,India,59.3,327,2008,2009,Cephalosporins,21,78
Klebsiella Pneumoniae,India,44.7,177,2012,2012,Cephalosporins,21,78
Klebsiella Pneumoniae,India,82,107,2007,2009,Cephalosporins,21,78
Klebsiella Pneumoniae,India,16.4,61,2003,2003,Cephalosporins,21,78
Klebsiella Pneumoniae,India,50,62,2012,2012,Cephalosporins,21,78
Klebsiella Pneumoniae,India,25,239,2007,2007,Cephalosporins,21,78
Klebsiella Pneumoniae,Indonesia,53.3,67,2002,2008,Cephalosporins,-6.175,106.8283
Klebsiella Pneumoniae,Indonesia,67.2,67,2002,2008,Cephalosporins,-6.175,106.8283
Klebsiella Pneumoniae,Myanmar,60,268,2012,2012,Cephalosporins,22,96
Klebsiella Pneumoniae,Nepal,0,19,2012,2012,Cephalosporins,26.5333,86.7333
Klebsiella Pneumoniae,Nepal,48.3,145,2011,2012,Cephalosporins,26.5333,86.7333
Klebsiella Pneumoniae,Sri Lanka,80.9,105,2009,2009,Cephalosporins,7,81
Klebsiella Pneumoniae,Thailand,37.4,25421,2012,2012,Cephalosporins,13.75,100.4833
Klebsiella Pneumoniae,Thailand,40.3,16502,2012,2012,Cephalosporins,13.75,100.4833
Klebsiella Pneumoniae,Thailand,41.1,22546,2012,2012,Cephalosporins,13.75,100.4833
Klebsiella Pneumoniae,International network,16.6,213,2012,2012,Cephalosporins,,
Klebsiella Pneumoniae,International network,20.2,213,2012,2012,Cephalosporins,,
Klebsiella Pneumoniae,International network,29.5,88,2012,2012,Cephalosporins,,
Klebsiella Pneumoniae,International network,36.4,88,2012,2012,Cephalosporins,,
Klebsiella Pneumoniae,Australia,9.8,396,2011,2011,Cephalosporins,-35.308,149.1245
Klebsiella Pneumoniae,Australia,12.1,396,2011,2013,Cephalosporins,-35.308,149.1245
Klebsiella Pneumoniae,Brunei Darussalam,6.2,1038,2012,2012,Cephalosporins,4.8903,114.9422
Klebsiella Pneumoniae,Brunei Darussalam,6.8,1038,2012,2012,Cephalosporins,4.8903,114.9422
Klebsiella Pneumoniae,Cambodia,32,63,2013,2013,Cephalosporins,11.55,104.9167
Klebsiella Pneumoniae,Cambodia,31,30,2013,2013,Cephalosporins,11.55,104.9167
Klebsiella Pneumoniae,China,25.1,102420,2012,2013,Cephalosporins,35,103
Klebsiella Pneumoniae,China,44.4,81541,2012,2013,Cephalosporins,35,103
Klebsiella Pneumoniae,China,52.5,55433,2012,2013,Cephalosporins,35,103
Klebsiella Pneumoniae,Fiji,25,2900,2012,2012,Cephalosporins,-18,179
